,attack_raw,attack_display,position_vector,magnitude,unit_vector,projection,dot_product,angle_with_Q,Orthogonality
810,110,396,[110 396],410.9939172299269,[0.26764386 0.96351791],[253. 253.],506,29.47588900324575,False
811,120,432,[120 432],448.35700061446573,[0.26764386 0.96351791],[276. 276.],552,29.47588900324575,False
812,130,468,[130 468],485.7200839990045,[0.26764386 0.96351791],[299. 299.],598,29.47588900324574,False
813,140,504,[140 504],523.0831673835434,[0.26764386 0.96351791],[322. 322.],644,29.47588900324575,False
814,160,576,[160 576],597.809334152621,[0.26764386 0.96351791],[368. 368.],736,29.47588900324575,False
815,180,648,[180 648],672.5355009216986,[0.26764386 0.96351791],[414. 414.],828,29.47588900324575,False
816,130,468,[130 468],485.7200839990045,[0.26764386 0.96351791],[299. 299.],598,29.47588900324574,False
817,140,504,[140 504],523.0831673835434,[0.26764386 0.96351791],[322. 322.],644,29.47588900324575,False
818,150,540,[150 540],560.4462507680821,[0.26764386 0.96351791],[345. 345.],690,29.47588900324574,False
819,160,576,[160 576],597.809334152621,[0.26764386 0.96351791],[368. 368.],736,29.47588900324575,False
820,100,360,[100 360],373.6308338453881,[0.26764386 0.96351791],[230. 230.],460,29.47588900324575,False
821,110,396,[110 396],410.9939172299269,[0.26764386 0.96351791],[253. 253.],506,29.47588900324575,False
822,160,576,[160 576],597.809334152621,[0.26764386 0.96351791],[368. 368.],736,29.47588900324575,False
823,160,576,[160 576],597.809334152621,[0.26764386 0.96351791],[368. 368.],736,29.47588900324575,False
824,210,756,[210 756],784.624751075315,[0.26764386 0.96351791],[483. 483.],966,29.47588900324575,False
825,100,360,[100 360],373.6308338453881,[0.26764386 0.96351791],[230. 230.],460,29.47588900324575,False
826,110,396,[110 396],410.9939172299269,[0.26764386 0.96351791],[253. 253.],506,29.47588900324575,False
827,170,612,[170 612],635.1724175371597,[0.26764386 0.96351791],[391. 391.],782,29.47588900324574,False
828,180,648,[180 648],672.5355009216986,[0.26764386 0.96351791],[414. 414.],828,29.47588900324575,False
829,180,648,[180 648],672.5355009216986,[0.26764386 0.96351791],[414. 414.],828,29.47588900324575,False
830,80,248,[ 80 248],260.5839595984373,[0.30700278 0.95170862],[164. 164.],328,27.12130340415866,False
831,90,279,[ 90 279],293.15695454824197,[0.30700278 0.95170862],[184.5 184.5],369,27.121303404158684,False
832,100,310,[100 310],325.7299494980466,[0.30700278 0.95170862],[205. 205.],410,27.121303404158674,False
833,110,341,[110 341],358.3029444478513,[0.30700278 0.95170862],[225.5 225.5],451,27.121303404158674,False
834,130,403,[130 403],423.4489343474606,[0.30700278 0.95170862],[266.5 266.5],533,27.12130340415866,False
835,140,434,[140 434],456.0219292972653,[0.30700278 0.95170862],[287. 287.],574,27.12130340415866,False
836,160,496,[160 496],521.1679191968745,[0.30700278 0.95170862],[328. 328.],656,27.12130340415866,False
837,180,558,[180 558],586.3139090964839,[0.30700278 0.95170862],[369. 369.],738,27.121303404158684,False
838,200,620,[200 620],651.4598989960932,[0.30700278 0.95170862],[410. 410.],820,27.121303404158674,False
839,210,651,[210 651],684.0328939458979,[0.30700278 0.95170862],[430.5 430.5],861,27.12130340415866,False
840,120,372,[120 372],390.87593939765594,[0.30700278 0.95170862],[246. 246.],492,27.121303404158674,False
841,150,465,[150 465],488.5949242470699,[0.30700278 0.95170862],[307.5 307.5],615,27.121303404158674,False
842,170,527,[170 527],553.7409141466793,[0.30700278 0.95170862],[348.5 348.5],697,27.121303404158674,False
843,190,589,[190 589],618.8869040462886,[0.30700278 0.95170862],[389.5 389.5],779,27.121303404158674,False
844,100,310,[100 310],325.7299494980466,[0.30700278 0.95170862],[205. 205.],410,27.121303404158674,False
845,110,341,[110 341],358.3029444478513,[0.30700278 0.95170862],[225.5 225.5],451,27.121303404158674,False
846,140,434,[140 434],456.0219292972653,[0.30700278 0.95170862],[287. 287.],574,27.12130340415866,False
847,150,465,[150 465],488.5949242470699,[0.30700278 0.95170862],[307.5 307.5],615,27.121303404158674,False
848,160,496,[160 496],521.1679191968745,[0.30700278 0.95170862],[328. 328.],656,27.12130340415866,False
849,170,527,[170 527],553.7409141466793,[0.30700278 0.95170862],[348.5 348.5],697,27.121303404158674,False
850,120,372,[120 372],390.87593939765594,[0.30700278 0.95170862],[246. 246.],492,27.121303404158674,False
851,140,434,[140 434],456.0219292972653,[0.30700278 0.95170862],[287. 287.],574,27.12130340415866,False
852,160,496,[160 496],521.1679191968745,[0.30700278 0.95170862],[328. 328.],656,27.12130340415866,False
853,170,527,[170 527],553.7409141466793,[0.30700278 0.95170862],[348.5 348.5],697,27.121303404158674,False
854,180,558,[180 558],586.3139090964839,[0.30700278 0.95170862],[369. 369.],738,27.121303404158684,False
855,140,434,[140 434],456.0219292972653,[0.30700278 0.95170862],[287. 287.],574,27.12130340415866,False
856,150,465,[150 465],488.5949242470699,[0.30700278 0.95170862],[307.5 307.5],615,27.121303404158674,False
857,160,496,[160 496],521.1679191968745,[0.30700278 0.95170862],[328. 328.],656,27.12130340415866,False
858,170,527,[170 527],553.7409141466793,[0.30700278 0.95170862],[348.5 348.5],697,27.121303404158674,False
859,100,310,[100 310],325.7299494980466,[0.30700278 0.95170862],[205. 205.],410,27.121303404158674,False
860,110,341,[110 341],358.3029444478513,[0.30700278 0.95170862],[225.5 225.5],451,27.121303404158674,False
861,130,403,[130 403],423.4489343474606,[0.30700278 0.95170862],[266.5 266.5],533,27.12130340415866,False
862,150,465,[150 465],488.5949242470699,[0.30700278 0.95170862],[307.5 307.5],615,27.121303404158674,False
863,160,496,[160 496],521.1679191968745,[0.30700278 0.95170862],[328. 328.],656,27.12130340415866,False
864,170,527,[170 527],553.7409141466793,[0.30700278 0.95170862],[348.5 348.5],697,27.121303404158674,False
865,160,496,[160 496],521.1679191968745,[0.30700278 0.95170862],[328. 328.],656,27.12130340415866,False
866,170,527,[170 527],553.7409141466793,[0.30700278 0.95170862],[348.5 348.5],697,27.121303404158674,False
867,90,279,[ 90 279],293.15695454824197,[0.30700278 0.95170862],[184.5 184.5],369,27.121303404158684,False
868,100,310,[100 310],325.7299494980466,[0.30700278 0.95170862],[205. 205.],410,27.121303404158674,False
869,110,341,[110 341],358.3029444478513,[0.30700278 0.95170862],[225.5 225.5],451,27.121303404158674,False
870,140,434,[140 434],456.0219292972653,[0.30700278 0.95170862],[287. 287.],574,27.12130340415866,False
871,150,465,[150 465],488.5949242470699,[0.30700278 0.95170862],[307.5 307.5],615,27.121303404158674,False
872,160,496,[160 496],521.1679191968745,[0.30700278 0.95170862],[328. 328.],656,27.12130340415866,False
873,170,527,[170 527],553.7409141466793,[0.30700278 0.95170862],[348.5 348.5],697,27.121303404158674,False
874,190,589,[190 589],618.8869040462886,[0.30700278 0.95170862],[389.5 389.5],779,27.121303404158674,False
875,190,589,[190 589],618.8869040462886,[0.30700278 0.95170862],[389.5 389.5],779,27.121303404158674,False
876,200,620,[200 620],651.4598989960932,[0.30700278 0.95170862],[410. 410.],820,27.121303404158674,False
877,130,403,[130 403],423.4489343474606,[0.30700278 0.95170862],[266.5 266.5],533,27.12130340415866,False
878,180,558,[180 558],586.3139090964839,[0.30700278 0.95170862],[369. 369.],738,27.121303404158684,False
879,210,651,[210 651],684.0328939458979,[0.30700278 0.95170862],[430.5 430.5],861,27.12130340415866,False
880,110,341,[110 341],358.3029444478513,[0.30700278 0.95170862],[225.5 225.5],451,27.121303404158674,False
881,120,372,[120 372],390.87593939765594,[0.30700278 0.95170862],[246. 246.],492,27.121303404158674,False
882,140,434,[140 434],456.0219292972653,[0.30700278 0.95170862],[287. 287.],574,27.12130340415866,False
883,150,465,[150 465],488.5949242470699,[0.30700278 0.95170862],[307.5 307.5],615,27.121303404158674,False
884,170,527,[170 527],553.7409141466793,[0.30700278 0.95170862],[348.5 348.5],697,27.121303404158674,False
885,190,589,[190 589],618.8869040462886,[0.30700278 0.95170862],[389.5 389.5],779,27.121303404158674,False
886,160,496,[160 496],521.1679191968745,[0.30700278 0.95170862],[328. 328.],656,27.12130340415866,False
887,200,620,[200 620],651.4598989960932,[0.30700278 0.95170862],[410. 410.],820,27.121303404158674,False
888,220,682,[220 682],716.6058888957026,[0.30700278 0.95170862],[451. 451.],902,27.121303404158674,False
889,230,713,[230 713],749.1788838455072,[0.30700278 0.95170862],[471.5 471.5],943,27.121303404158684,False
890,110,341,[110 341],358.3029444478513,[0.30700278 0.95170862],[225.5 225.5],451,27.121303404158674,False
891,120,372,[120 372],390.87593939765594,[0.30700278 0.95170862],[246. 246.],492,27.121303404158674,False
892,140,434,[140 434],456.0219292972653,[0.30700278 0.95170862],[287. 287.],574,27.12130340415866,False
893,150,465,[150 465],488.5949242470699,[0.30700278 0.95170862],[307.5 307.5],615,27.121303404158674,False
894,170,527,[170 527],553.7409141466793,[0.30700278 0.95170862],[348.5 348.5],697,27.121303404158674,False
895,180,558,[180 558],586.3139090964839,[0.30700278 0.95170862],[369. 369.],738,27.121303404158684,False
896,130,403,[130 403],423.4489343474606,[0.30700278 0.95170862],[266.5 266.5],533,27.12130340415866,False
897,140,434,[140 434],456.0219292972653,[0.30700278 0.95170862],[287. 287.],574,27.12130340415866,False
898,150,465,[150 465],488.5949242470699,[0.30700278 0.95170862],[307.5 307.5],615,27.121303404158674,False
899,160,496,[160 496],521.1679191968745,[0.30700278 0.95170862],[328. 328.],656,27.12130340415866,False
900,100,310,[100 310],325.7299494980466,[0.30700278 0.95170862],[205. 205.],410,27.121303404158674,False
901,110,341,[110 341],358.3029444478513,[0.30700278 0.95170862],[225.5 225.5],451,27.121303404158674,False
902,160,496,[160 496],521.1679191968745,[0.30700278 0.95170862],[328. 328.],656,27.12130340415866,False
903,110,341,[110 341],358.3029444478513,[0.30700278 0.95170862],[225.5 225.5],451,27.121303404158674,False
904,140,434,[140 434],456.0219292972653,[0.30700278 0.95170862],[287. 287.],574,27.12130340415866,False
905,160,496,[160 496],521.1679191968745,[0.30700278 0.95170862],[328. 328.],656,27.12130340415866,False
906,100,310,[100 310],325.7299494980466,[0.30700278 0.95170862],[205. 205.],410,27.121303404158674,False
907,110,341,[110 341],358.3029444478513,[0.30700278 0.95170862],[225.5 225.5],451,27.121303404158674,False
908,170,527,[170 527],553.7409141466793,[0.30700278 0.95170862],[348.5 348.5],697,27.121303404158674,False
909,180,558,[180 558],586.3139090964839,[0.30700278 0.95170862],[369. 369.],738,27.121303404158684,False
910,180,558,[180 558],586.3139090964839,[0.30700278 0.95170862],[369. 369.],738,27.121303404158684,False
911,100,130,[100 130],164.01219466856725,[0.60971076 0.79262399],[115. 115.],230,7.431407971172539,False
912,110,143,[110 143],180.41341413542398,[0.60971076 0.79262399],[126.5 126.5],253,7.431407971172539,False
913,120,156,[120 156],196.8146336022807,[0.60971076 0.79262399],[138. 138.],276,7.431407971172588,False
914,130,169,[130 169],213.21585306913744,[0.60971076 0.79262399],[149.5 149.5],299,7.431407971172588,False
915,140,182,[140 182],229.61707253599414,[0.60971076 0.79262399],[161. 161.],322,7.431407971172489,False
916,150,195,[150 195],246.01829200285087,[0.60971076 0.79262399],[172.5 172.5],345,7.431407971172539,False
917,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
918,180,234,[180 234],295.22195040342103,[0.60971076 0.79262399],[207. 207.],414,7.431407971172489,False
919,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
920,200,260,[200 260],328.0243893371345,[0.60971076 0.79262399],[230. 230.],460,7.431407971172539,False
921,130,169,[130 169],213.21585306913744,[0.60971076 0.79262399],[149.5 149.5],299,7.431407971172588,False
922,140,182,[140 182],229.61707253599414,[0.60971076 0.79262399],[161. 161.],322,7.431407971172489,False
923,150,195,[150 195],246.01829200285087,[0.60971076 0.79262399],[172.5 172.5],345,7.431407971172539,False
924,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
925,170,221,[170 221],278.8207309365643,[0.60971076 0.79262399],[195.5 195.5],391,7.431407971172489,False
926,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
927,200,260,[200 260],328.0243893371345,[0.60971076 0.79262399],[230. 230.],460,7.431407971172539,False
928,130,169,[130 169],213.21585306913744,[0.60971076 0.79262399],[149.5 149.5],299,7.431407971172588,False
929,140,182,[140 182],229.61707253599414,[0.60971076 0.79262399],[161. 161.],322,7.431407971172489,False
930,150,195,[150 195],246.01829200285087,[0.60971076 0.79262399],[172.5 172.5],345,7.431407971172539,False
931,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
932,180,234,[180 234],295.22195040342103,[0.60971076 0.79262399],[207. 207.],414,7.431407971172489,False
933,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
934,150,195,[150 195],246.01829200285087,[0.60971076 0.79262399],[172.5 172.5],345,7.431407971172539,False
935,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
936,170,221,[170 221],278.8207309365643,[0.60971076 0.79262399],[195.5 195.5],391,7.431407971172489,False
937,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
938,140,182,[140 182],229.61707253599414,[0.60971076 0.79262399],[161. 161.],322,7.431407971172489,False
939,150,195,[150 195],246.01829200285087,[0.60971076 0.79262399],[172.5 172.5],345,7.431407971172539,False
940,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
941,170,221,[170 221],278.8207309365643,[0.60971076 0.79262399],[195.5 195.5],391,7.431407971172489,False
942,180,234,[180 234],295.22195040342103,[0.60971076 0.79262399],[207. 207.],414,7.431407971172489,False
943,140,182,[140 182],229.61707253599414,[0.60971076 0.79262399],[161. 161.],322,7.431407971172489,False
944,150,195,[150 195],246.01829200285087,[0.60971076 0.79262399],[172.5 172.5],345,7.431407971172539,False
945,170,221,[170 221],278.8207309365643,[0.60971076 0.79262399],[195.5 195.5],391,7.431407971172489,False
946,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
947,110,143,[110 143],180.41341413542398,[0.60971076 0.79262399],[126.5 126.5],253,7.431407971172539,False
948,120,156,[120 156],196.8146336022807,[0.60971076 0.79262399],[138. 138.],276,7.431407971172588,False
949,130,169,[130 169],213.21585306913744,[0.60971076 0.79262399],[149.5 149.5],299,7.431407971172588,False
950,140,182,[140 182],229.61707253599414,[0.60971076 0.79262399],[161. 161.],322,7.431407971172489,False
951,150,195,[150 195],246.01829200285087,[0.60971076 0.79262399],[172.5 172.5],345,7.431407971172539,False
952,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
953,170,221,[170 221],278.8207309365643,[0.60971076 0.79262399],[195.5 195.5],391,7.431407971172489,False
954,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
955,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
956,200,260,[200 260],328.0243893371345,[0.60971076 0.79262399],[230. 230.],460,7.431407971172539,False
957,150,195,[150 195],246.01829200285087,[0.60971076 0.79262399],[172.5 172.5],345,7.431407971172539,False
958,170,221,[170 221],278.8207309365643,[0.60971076 0.79262399],[195.5 195.5],391,7.431407971172489,False
959,180,234,[180 234],295.22195040342103,[0.60971076 0.79262399],[207. 207.],414,7.431407971172489,False
960,200,260,[200 260],328.0243893371345,[0.60971076 0.79262399],[230. 230.],460,7.431407971172539,False
961,210,273,[210 273],344.4256088039912,[0.60971076 0.79262399],[241.5 241.5],483,7.431407971172539,False
962,130,169,[130 169],213.21585306913744,[0.60971076 0.79262399],[149.5 149.5],299,7.431407971172588,False
963,140,182,[140 182],229.61707253599414,[0.60971076 0.79262399],[161. 161.],322,7.431407971172489,False
964,150,195,[150 195],246.01829200285087,[0.60971076 0.79262399],[172.5 172.5],345,7.431407971172539,False
965,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
966,180,234,[180 234],295.22195040342103,[0.60971076 0.79262399],[207. 207.],414,7.431407971172489,False
967,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
968,170,221,[170 221],278.8207309365643,[0.60971076 0.79262399],[195.5 195.5],391,7.431407971172489,False
969,180,234,[180 234],295.22195040342103,[0.60971076 0.79262399],[207. 207.],414,7.431407971172489,False
970,130,169,[130 169],213.21585306913744,[0.60971076 0.79262399],[149.5 149.5],299,7.431407971172588,False
971,140,182,[140 182],229.61707253599414,[0.60971076 0.79262399],[161. 161.],322,7.431407971172489,False
972,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
973,180,234,[180 234],295.22195040342103,[0.60971076 0.79262399],[207. 207.],414,7.431407971172489,False
974,190,247,[190 247],311.62316987027776,[0.60971076 0.79262399],[218.5 218.5],437,7.431407971172539,False
975,200,260,[200 260],328.0243893371345,[0.60971076 0.79262399],[230. 230.],460,7.431407971172539,False
976,150,195,[150 195],246.01829200285087,[0.60971076 0.79262399],[172.5 172.5],345,7.431407971172539,False
977,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
978,170,221,[170 221],278.8207309365643,[0.60971076 0.79262399],[195.5 195.5],391,7.431407971172489,False
979,180,234,[180 234],295.22195040342103,[0.60971076 0.79262399],[207. 207.],414,7.431407971172489,False
980,100,130,[100 130],164.01219466856725,[0.60971076 0.79262399],[115. 115.],230,7.431407971172539,False
981,110,143,[110 143],180.41341413542398,[0.60971076 0.79262399],[126.5 126.5],253,7.431407971172539,False
982,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
983,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
984,170,221,[170 221],278.8207309365643,[0.60971076 0.79262399],[195.5 195.5],391,7.431407971172489,False
985,110,143,[110 143],180.41341413542398,[0.60971076 0.79262399],[126.5 126.5],253,7.431407971172539,False
986,140,182,[140 182],229.61707253599414,[0.60971076 0.79262399],[161. 161.],322,7.431407971172489,False
987,160,208,[160 208],262.41951146970763,[0.60971076 0.79262399],[184. 184.],368,7.431407971172539,False
988,100,130,[100 130],164.01219466856725,[0.60971076 0.79262399],[115. 115.],230,7.431407971172539,False
989,110,143,[110 143],180.41341413542398,[0.60971076 0.79262399],[126.5 126.5],253,7.431407971172539,False
990,170,221,[170 221],278.8207309365643,[0.60971076 0.79262399],[195.5 195.5],391,7.431407971172489,False
991,180,234,[180 234],295.22195040342103,[0.60971076 0.79262399],[207. 207.],414,7.431407971172489,False
992,180,234,[180 234],295.22195040342103,[0.60971076 0.79262399],[207. 207.],414,7.431407971172489,False
993,180,234,[180 234],295.22195040342103,[0.60971076 0.79262399],[207. 207.],414,7.431407971172489,False
994,200,260,[200 260],328.0243893371345,[0.60971076 0.79262399],[230. 230.],460,7.431407971172539,False
995,100,150,[100 150],180.27756377319946,[0.5547002  0.83205029],[125. 125.],250,11.309932474020227,False
996,110,165,[110 165],198.3053201505194,[0.5547002  0.83205029],[137.5 137.5],275,11.309932474020227,False
997,120,180,[120 180],216.33307652783935,[0.5547002  0.83205029],[150. 150.],300,11.309932474020227,False
998,130,195,[130 195],234.3608329051593,[0.5547002  0.83205029],[162.5 162.5],325,11.309932474020261,False
999,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1000,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1001,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1002,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1003,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1004,190,285,[190 285],342.527371169079,[0.5547002  0.83205029],[237.5 237.5],475,11.309932474020261,False
1005,120,180,[120 180],216.33307652783935,[0.5547002  0.83205029],[150. 150.],300,11.309932474020227,False
1006,130,195,[130 195],234.3608329051593,[0.5547002  0.83205029],[162.5 162.5],325,11.309932474020261,False
1007,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1008,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1009,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1010,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1011,130,195,[130 195],234.3608329051593,[0.5547002  0.83205029],[162.5 162.5],325,11.309932474020261,False
1012,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1013,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1014,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1015,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1016,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1017,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1018,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1019,120,180,[120 180],216.33307652783935,[0.5547002  0.83205029],[150. 150.],300,11.309932474020227,False
1020,130,195,[130 195],234.3608329051593,[0.5547002  0.83205029],[162.5 162.5],325,11.309932474020261,False
1021,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1022,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1023,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1024,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1025,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1026,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1027,200,300,[200 300],360.5551275463989,[0.5547002  0.83205029],[250. 250.],500,11.309932474020227,False
1028,100,150,[100 150],180.27756377319946,[0.5547002  0.83205029],[125. 125.],250,11.309932474020227,False
1029,110,165,[110 165],198.3053201505194,[0.5547002  0.83205029],[137.5 137.5],275,11.309932474020227,False
1030,130,195,[130 195],234.3608329051593,[0.5547002  0.83205029],[162.5 162.5],325,11.309932474020261,False
1031,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1032,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1033,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1034,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1035,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1036,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1037,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1038,200,300,[200 300],360.5551275463989,[0.5547002  0.83205029],[250. 250.],500,11.309932474020227,False
1039,210,315,[210 315],378.5828839237189,[0.5547002  0.83205029],[262.5 262.5],525,11.309932474020261,False
1040,220,330,[220 330],396.6106403010388,[0.5547002  0.83205029],[275. 275.],550,11.309932474020227,False
1041,120,180,[120 180],216.33307652783935,[0.5547002  0.83205029],[150. 150.],300,11.309932474020227,False
1042,130,195,[130 195],234.3608329051593,[0.5547002  0.83205029],[162.5 162.5],325,11.309932474020261,False
1043,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1044,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1045,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1046,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1047,130,195,[130 195],234.3608329051593,[0.5547002  0.83205029],[162.5 162.5],325,11.309932474020261,False
1048,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1049,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1050,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1051,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1052,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1053,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1054,120,180,[120 180],216.33307652783935,[0.5547002  0.83205029],[150. 150.],300,11.309932474020227,False
1055,130,195,[130 195],234.3608329051593,[0.5547002  0.83205029],[162.5 162.5],325,11.309932474020261,False
1056,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1057,150,225,[150 225],270.4163456597992,[0.5547002  0.83205029],[187.5 187.5],375,11.309932474020261,False
1058,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1059,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1060,100,150,[100 150],180.27756377319946,[0.5547002  0.83205029],[125. 125.],250,11.309932474020227,False
1061,140,210,[140 210],252.38858928247924,[0.5547002  0.83205029],[175. 175.],350,11.309932474020227,False
1062,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1063,130,195,[130 195],234.3608329051593,[0.5547002  0.83205029],[162.5 162.5],325,11.309932474020261,False
1064,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1065,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1066,160,240,[160 240],288.44410203711914,[0.5547002  0.83205029],[200. 200.],400,11.309932474020227,False
1067,210,315,[210 315],378.5828839237189,[0.5547002  0.83205029],[262.5 262.5],525,11.309932474020261,False
1068,100,150,[100 150],180.27756377319946,[0.5547002  0.83205029],[125. 125.],250,11.309932474020227,False
1069,110,165,[110 165],198.3053201505194,[0.5547002  0.83205029],[137.5 137.5],275,11.309932474020227,False
1070,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1071,180,270,[180 270],324.49961479175903,[0.5547002  0.83205029],[225. 225.],450,11.309932474020227,False
1072,170,255,[170 255],306.4718584144391,[0.5547002  0.83205029],[212.5 212.5],425,11.309932474020227,False
1073,80,96,[80 96],124.96399481450646,[0.6401844  0.76822128],[88. 88.],176,5.1944289077348,False
1074,90,108,[ 90 108],140.5844941663198,[0.6401844  0.76822128],[99. 99.],198,5.19442890773494,False
1075,100,120,[100 120],156.20499351813308,[0.6401844  0.76822128],[110. 110.],220,5.1944289077348,False
1076,110,132,[110 132],171.8254928699464,[0.6401844  0.76822128],[121. 121.],242,5.19442890773487,False
